Order,Family,Taxon_name_original,Taxon_name_analysis,Local_Status,Global_Status,MinAge,MaxAge,Site,Island,Source,Criteria
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.00265,0.00375,Araguina Sennola,Corsica,Vigne et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.00205,0.00265,Araguina Sennola,Corsica,Vigne et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.00205,0.00265,Araguina Sennola,Corsica,Vigne et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Soricidae,Asoriculus_corsicanus,Asoriculus_corsicanus,extinct,extinct,0.00205,0.00265,Araguina Sennola,Corsica,Vigne et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.00205,0.00265,Araguina Sennola,Corsica,Vigne et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,Cervidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.0103,0.019109,Teppa di U Lupinu Cave,Corsica,Salotti et al. 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.0103,0.019109,Teppa di U Lupinu Cave,Corsica,Salotti et al. 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.0103,0.019109,Teppa di U Lupinu Cave,Corsica,Salotti et al. 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Soricidae,Asoriculus_corsicanus,Asoriculus_corsicanus,extinct,extinct,0.0103,0.019109,Teppa di U Lupinu Cave,Corsica,Salotti et al. 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.0103,0.019109,Teppa di U Lupinu Cave,Corsica,Salotti et al. 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.004958,0.007422,Torre d Aquila,Corsica,Goude et al. 2016: Magdeleine 1995: Vigne 1995,Indirect dates
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.00559,0.007422,Torre d Aquila,Corsica,Goude et al. 2016: Magdeleine 1995: Vigne 1995,Indirect dates
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.00559,0.007422,Torre d Aquila,Corsica,Goude et al. 2016: Magdeleine 1995: Vigne 1995,Indirect dates
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.008468,0.008596,Campu Stefanu,Corsica,Goude et al. 2016: Courtad et al. 2014,Direct dates
Artiodactyla,Cervidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.0117,0.129,Sa Cona Cave: Teulada,Sardinia,Zoboli et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.0117,0.129,Sa Cona Cave: Teulada,Sardinia,Zoboli et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.0117,0.129,Sa Cona Cave: Teulada,Sardinia,Zoboli et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Soricidae,Asoriculus_similis,Asoriculus_similis,extinct,extinct,0.0117,0.129,Sa Cona Cave: Teulada,Sardinia,Zoboli et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.0117,0.129,Sa Cona Cave: Teulada,Sardinia,Zoboli et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Carnivora,Canidae,Cynotherium_sardous,Cynotherium_sardous,extinct,extinct,0.0117,0.129,Sa Cona Cave: Teulada,Sardinia,Zoboli et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.008276,0.129,Surconis: Bolotana,Sardinia,Zoboli & Pillola 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.008276,0.129,Surconis: Bolotana,Sardinia,Zoboli & Pillola 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.008276,0.129,Surconis: Bolotana,Sardinia,Zoboli & Pillola 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Carnivora,Canidae,Cynotherium_cf_sardous,Cynotherium_sardous,extinct,extinct,0.008276,0.129,Surconis: Bolotana,Sardinia,Zoboli & Pillola 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,Cervidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.008276,0.129,Surconis: Bolotana,Sardinia,Zoboli & Pillola 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Carnivora,Canidae,Cynotherium_malatestai,Cynotherium_malatestai,extinct,extinct,0.5,0.8,Grotta dei Fiori,Sardinia,Madurell-Malapeira et al. 2015,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.5,0.8,Grotta dei Fiori,Sardinia,Boldrini et al. 2010: Melis et al. 2013: Madurell-Malapeira et al. 2015,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Talpidae,Talpa_tyrrhenica,Talpa_tyrrhenica,extinct,extinct,0.5,0.8,Grotta dei Fiori,Sardinia,Boldrini et al. 2010: Melis et al. 2013: Madurell-Malapeira et al. 2015,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Soricidae,Asoriculus_similis,Asoriculus_similis,extinct,extinct,0.5,0.8,Grotta dei Fiori,Sardinia,Boldrini et al. 2010: Melis et al. 2013: Madurell-Malapeira et al. 2015,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.5,0.8,Grotta dei Fiori,Sardinia,Boldrini et al. 2010: Melis et al. 2013: Madurell-Malapeira et al. 2015,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.5,0.8,Grotta dei Fiori,Sardinia,Boldrini et al. 2010: Melis et al. 2013: Madurell-Malapeira et al. 2015,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,Palaeomerycoidae,Sardomeryx_oschiriensis,Sardomeryx_oschiriensis,extinct,extinct,16.9,20,Oschiri,Sardinia,Mennecart et al. 2019,Biochronology or chronological seriation
Artiodactyla,Palaeomerycoidae,Sardomeryx_oschiriensis,Sardomeryx_oschiriensis,extinct,extinct,18.16,18.96,Laerru,Sardinia,Mennecart et al. 2019,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Gliridae,Peridyromys_aff_P_murinus,Peridyromys_aff_P_murinus,extinct,extinct,18.16,18.96,Laerru,Sardinia,Zoboli & Pillola 2017,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,,Pecora_indet_Small_size,Pecora_indet_Small_size_Laerru,extinct,extinct,18.16,18.96,Laerru,Sardinia,Zoboli & Pillola 2017,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,,Pecora_indet_Very_small_size,Pecora_indet_Very_small_size_Laerru,extinct,extinct,18.16,18.96,Laerru,Sardinia,Zoboli & Pillola 2017,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Soricidae,Crocidosorex_(=Oligosorex)_antiquus,Crocidosorex_(=Oligosorex)_antiquus,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Eulipotyphla,Talpidae,Geotrypus_oschiriensis,Geotrypus_oschiriensis,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Eulipotyphla,Talpidae,Nuragha_schreuderae,Nuragha_schreuderae,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Ctenodactylidae,Sardomys_dawsonae,Sardomys_dawsonae,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Ctenodactylidae,Sardomys_antoniettae,Sardomys_antoniettae,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Ctenodactylidae,Pireddamys_rayi,Pireddamys_rayi,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Gliridae,Peridyromys_aff_P_murinus,Peridyromys_aff_P_murinus,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Ctenodactylidae,Microdyromys_aff_M_koenigswaldi,Microdyromys_aff_M_koenigswaldi,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Gliridae,Glis_major,Glis_major,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Artiodactyla,Suidae,Hyotherium_insularis,Hyotherium_insularis,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Artiodactyla,Bachitheriidae,Bachitherium_sardus,Bachitherium_sardus,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Artiodactyla,Palaeomerycoidae,Amphitragulus_(=Pomelomeryx)_sp,Amphitragulus_(=Pomelomeryx)_sp,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Artiodactyla,Palaeomerycoidae,Amphitragulus_(=Pomelomeryx)_boulangeri,Amphitragulus_(=Pomelomeryx)_boulangeri,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Artiodactyla,Moschidae,Moschidae_indet,Moschidae_gen_et_sp_indet_Oschiri,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Perissodactyla,,Perissodactyla_indet,Perissodactyla_gen_et_sp_indet_Oschiri,extinct,extinct,16.9,20,Oschiri,Sardinia,Zoboli & Pillola 2017 and references therein,Biochronology or chronological seriation
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.0117,0.129,Su Concali Quarry: Samatzai,Sardinia,Zoboli & Pillola 2017b ,Biochronology or chronological seriation
Rodentia,Muridae,Rhagamys_orthodon,Rhagamys_orthodon,extinct,extinct,0.0117,0.129,Su Concali Quarry: Samatzai,Sardinia,Zoboli & Pillola 2017b ,Biochronology or chronological seriation
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.0117,0.129,Su Concali Quarry: Samatzai,Sardinia,Zoboli & Pillola 2017b ,Biochronology or chronological seriation
Carnivora,Canidae,Cynotherium_malatestai,Cynotherium_malatestai,extinct,extinct,0.0117,0.129,Su Concali Quarry: Samatzai,Sardinia,Zoboli & Pillola 2017b ,Biochronology or chronological seriation
Artiodactyla,Cervidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.0117,0.129,Su Concali Quarry: Samatzai,Sardinia,Zoboli & Pillola 2017b ,Biochronology or chronological seriation
Proboscidea,Elephantidae,Mammuthus_cf_M_lamarmorai,Mammuthus_lamarmorai,extinct,extinct,0.029,0.071,Alghero,Sardinia,Palombo et al. 2017a,Other geochronological data or stratigraphy
Proboscidea,Elephantidae,Mammuthus_lamarmorai,Mammuthus_lamarmorai,extinct,extinct,0.091,0.114,Las Tronas,Sardinia,Palombo & Zedda 2020,Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.091,0.105,Las Tronas,Sardinia,Palombo & Zedda 2020,Other geochronological data or stratigraphy
Proboscidea,Elephantidae,Mammuthus_lamarmorai,Mammuthus_lamarmorai,extinct,extinct,0.191,0.243,San Giovanni in Sinis,Sardinia,Palombo et al. 2017a,Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.115,0.123,San Giovanni in Sinis,Sardinia,Chesi et al. 2007,Other geochronological data or stratigraphy
Rodentia,Cricetidae,Microtus_(Tyrrhenicola)_henseli,Microtus_(Tyrrhenicola)_henseli,extinct,extinct,0.115,0.123,San Giovanni in Sinis,Sardinia,Chesi et al. 2007,Other geochronological data or stratigraphy
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.115,0.123,San Giovanni in Sinis,Sardinia,Van der Made 1999,Other geochronological data or stratigraphy
Proboscidea,Elephantidae,Mammuthus_lamarmorai,Mammuthus_lamarmorai,extinct,extinct,0.123,0.45,Guardia Pisano (Funtana Morimenta),Sardinia,Palombo et al. 2012,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Elephantidae,Praemegaceros_cazioti,Praemegaceros_cazioti,extinct,extinct,0.123,0.45,Guardia Pisano (Funtana Morimenta),Sardinia,Palombo et al. 2008 Euromam: Palombo et al. 2012,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Elephantidae,Mammuthus_lamarmorai,Mammuthus_lamarmorai,extinct,extinct,0.0117,0.123,Tramariglio: Porto Conte,Sardinia,Palombo et al. 2008a,Other geochronological data or stratigraphy
Carnivora,Canidae,Cynotherium_sardous,Cynotherium_sardous,extinct,extinct,0.0117,0.123,Tramariglio: Porto Conte,Sardinia,Palombo et al. 2017b: Palombo et al. 2008a,Other geochronological data or stratigraphy
Lagomorpha,Prolagidae,Prolagus_sardus,Prolagus_sardus,extinct,extinct,0.0117,0.123,Tramariglio: Porto Conte,Sardinia,Van der Geer et al. 2013: Palombo et al. 2008a,Other geochronological data or stratigraphy
Proboscidea,Elephantidae,Mammuthus_lamarmorai,Mammuthus_lamarmorai,extinct,extinct,0.129,0.2,Campo Giavesu,Sardinia,Palombo et al. 2005 2012,Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Praemegaceros_aff_Praemegaceros_sardus,Praemegaceros_aff_P_sardus,extinct,extinct,0.45,1,Su Fossu de Cannas cave: Sadali,Sardinia,Melis et al. 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,Bovidae,Maremmia_cf_M_lorenzi,Maremmia_lorenzi,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Artiodactyla,Bovidae,Tyrrhenotragus_gracillimus,Tyrrhenotragus_gracillimus,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Artiodactyla,Bovidae,Etruria_viallii,Etruria_viallii,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Artiodactyla,Bovidae,Turritragus_casteanensis,Turritragus_casteanensis,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Artiodactyla,Bovidae,Neotragini_indet,Neotragini_gen_et_sp_indet_FS,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Artiodactyla,Suidae,Eumaiochoerus_cf_E_etruscus,Eumaiochoerus_etruscus,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Primates,Hominidae,Oreopithecus_bambolii,Oreopithecus_bambolii,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Carnivora,Mustelidae,Mustelidae_indet,Mustelidae_gen_et_sp_indet_FS,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Artiodactyla,Giraffidae,Umbrotherium_azzarolii,Umbrotherium_azzarolii,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Abbazzi et al. 2008: Palombo et al. 2013,Biochronology or chronological seriation
Rodentia,Muridae,Huezelerimys_oreopitheci,Huezelerimys_oreopitheci,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Casanovas-Vilar et al. 2011,Biochronology or chronological seriation
Rodentia,Muridae,Anthracomys_lorenzi,Anthracomys_lorenzi,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Casanovas-Vilar et al. 2011,Biochronology or chronological seriation
Rodentia,Gliridae,Anthracoglis_engesseri,Anthracoglis_engesseri,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Casanovas-Vilar et al. 2011,Biochronology or chronological seriation
Rodentia,Gliridae,Anthracoglis_nov_sp_I,Anthracoglis_nov_sp_FS,extinct,extinct,6.7,7.1,Fiume Santo,Sardinia,Casanovas-Vilar et al. 2011,Biochronology or chronological seriation
Primates,Hominidae,Oreopithecus_bambolii,Oreopithecus_bambolii,extinct,extinct,8.1,8.3,Baccinello ,Tuscany,Rook 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Cricetidae,Kowalskia_sp,Kowalskia_sp_V1,extinct,extinct,8.1,8.3,Baccinello ,Tuscany,Rook et al. 1996,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Muridae,Huezelerimys_oreopitheci,Huezelerimys_oreopitheci,extinct,extinct,8.1,8.3,Baccinello ,Tuscany,Rook 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
