Order,Family,Genus,Species,Latin_binomial,Island,Size_ratio,Body_mass_mainland_taxon,Body_mass_island_taxon,Log_Size_ratio,Magnitude_body_size_change,Direction_body_size_change,IUCN_Category,Endemism,Source,Original_source,Notes
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Bengkalis,0.966391261,4590,4435.735889,-0.014847006,0.014847006,dwarfism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Bintan ,0.968602417,4590,4445.885093,-0.013854452,0.013854452,dwarfism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Borneo,0.982102687,4590,4507.851335,-0.007843101,0.007843101,dwarfism,VU,no,Lomolino et al. 2013,Fooden & Albrecht 1993,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Con Son,0.979792013,4590,4497.245338,-0.008866105,0.008866105,dwarfism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Singapore,1.00601067,4590,4617.588974,0.002602587,0.002602587,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Tarutao,1.011198843,4590,4641.402687,0.004836564,0.004836564,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Laut,1.021979684,4590,4690.886748,0.009442262,0.009442262,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Natuna Besar,1.030961138,4590,4732.111621,0.013242295,0.013242295,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Java,1.026568677,4590,4711.950228,0.011388009,0.011388009,gigantism,VU,no,Lomolino et al. 2013,Fooden & Albrecht 1993,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Karimunjawa,1.034923369,4590,4750.298264,0.014908194,0.014908194,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Nias,1.031633321,4590,4735.196942,0.013525361,0.013525361,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Tioman,1.054283992,4590,4839.163524,0.022957612,0.022957612,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Siantan,1.066104565,4590,4893.419955,0.027799803,0.027799803,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Subi Kecil,1.078729134,4590,4951.366726,0.032912408,0.032912408,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Lasia,1.094241942,4590,5022.570513,0.039113357,0.039113357,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Ko Libong,1.129242447,4590,5183.22283,0.052787194,0.052787194,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Bulan,1.158582039,4590,5317.89156,0.063926792,0.063926792,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Sumatra,1.185609293,4590,5441.946654,0.073941595,0.073941595,gigantism,VU,no,Lomolino et al. 2013,Fooden & Albrecht 1993,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Kundur,1.234057942,4590,5664.325954,0.091335551,0.091335551,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Little Nicobar,1.231840777,4590,5654.149166,0.090554576,0.090554576,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Simeulue,1.235871281,4590,5672.649181,0.09197324,0.09197324,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Kadan,1.290675531,4590,5924.200686,0.110817077,0.110817077,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Banggi,1.348467459,4590,6189.465635,0.12984047,0.12984047,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Pulo Aceh,1.394954769,4590,6402.842391,0.144560126,0.144560126,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis,Macaca_fascicularis,Katchal,1.515110285,4590,6954.356209,0.180444246,0.180444246,gigantism,VU,no,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Balabac,0.954121929,4590,4379.419653,-0.020396123,0.020396123,dwarfism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Culion,1.011982215,4590,4644.998367,0.00517288,0.00517288,gigantism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Mindoro,1.027893596,4590,4718.031606,0.01194816,0.01194816,gigantism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Palawan,1.031891755,4590,4736.383155,0.013634142,0.013634142,gigantism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Luzon,1.159149224,4590,5320.494937,0.064139349,0.064139349,gigantism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Mindanao,1.206375892,4590,5537.265346,0.08148265,0.08148265,gigantism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fascicularis_philippensis,Macaca_fascicularis_philippensis,Negros,1.255479847,4590,5762.652496,0.098809746,0.098809746,gigantism,NT,yes,Lomolino et al. 2013,Fooden 1995,
Primates,Cercopithecidae,Macaca,fuscata,Macaca_fuscata,Kojima ,0.803763441,9300,7475,-0.094871752,0.094871752,dwarfism,LC,yes,Benítez-López et al. 2021,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Macaca,fuscata,Macaca_fuscata,Shodoshima,0.975124378,10050,9800,-0.010939986,0.010939986,dwarfism,LC,yes,Benítez-López et al. 2021,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Macaca,fuscata,Macaca_fuscata,Awashima,1.0713634,8889.736134,9524.137931,0.029936806,0.029936806,gigantism,LC,yes,Benítez-López et al. 2021,Bromham & Cardillo 2007,Body size ratio based on mean mainland mass from several sites (Benítez-López et al. 2021)
Primates,Cercopithecidae,Macaca,fuscata,Macaca_fuscata,Yakushima,0.775842333,11300,8767.018366,-0.110226527,0.110226527,dwarfism,LC,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Macaca,mulatta,Macaca_mulatta,Hainan,0.779,6450,5024.55,-0.108462542,0.108462542,dwarfism,LC,no,Meiri et al. 2008b,Allen 1938,
Primates,Cercopithecidae,Macaca,nemestrina,Macaca_nemestrina,Borneo,1.030902924,7870,8113.206013,0.013217772,0.013217772,gigantism,EN,no,Lomolino et al. 2013,Meiri et al. 2008a,
Primates,Cercopithecidae,Macaca,nemestrina,Macaca_nemestrina,Chance,0.793,7870,6240.91,-0.100726813,0.100726813,dwarfism,EN,no,Meiri et al. 2008b,Pocock 1939,
Primates,Cercopithecidae,Macaca,nigra,Macaca_nigra,Lembeh,0.713379109,9900,7062.453174,-0.146679613,0.146679613,dwarfism,CR,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Macaca,ochreata,Macaca_ochreata,Buton,1.089609675,10000,10896.09675,0.037270951,0.037270951,gigantism,VU,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Macaca,pagensis,Macaca_pagensis,Mentawai,0.651388614,7500,4885.414608,-0.186159837,0.186159837,dwarfism,CR,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Macaca,sinica,Macaca_sinica,Sri Lanka,0.821920055,6250,5137.000342,-0.085170423,0.085170423,dwarfism,EN,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus_minimus,Camiguin,0.754806962,16.3,12.30335349,-0.122164103,0.122164103,dwarfism,LC,no,Lomolino et al. 2013,Heaney 1984,
Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus_minimus,Java: Madura: Kangean,0.81130758,16.3,13.22431356,-0.090814466,0.090814466,dwarfism,LC,no,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus_minimus,Catanduanes,0.828535344,16.3,13.50512611,-0.08168896,0.08168896,dwarfism,LC,no,Lomolino et al. 2013,Heaney 1991,
Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus_minimus,Siberut: Sipura,1.385413861,16.3,22.58224593,0.141579528,0.141579528,gigantism,LC,no,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus_minimus,Malawali,1.074,16.3,17.5062,0.031004281,0.031004281,gigantism,LC,no,Meiri et al. 2008b,Nor 1996,
Chiroptera,Pteropodidae,Macroglossus,minimus,Macroglossus_minimus,Molleangen,1.167,16.3,19.0221,0.067070856,0.067070856,gigantism,LC,no,Meiri et al. 2008b,Nor 1996,
Chiroptera,Pteropodidae,Macroglossus,minimus_lagochilus,Macroglossus_minimus_lagochilus,Murray,0.748589357,21.5,16.09467117,-0.125756352,0.125756352,dwarfism,LC,no,Lomolino et al. 2013,Krzanowski 1967,
