Taxon_name	Status	MinAge	MaxAge	Site
Macaca_fascicularis	extant	1.43	9.8	Saradan: Madiun District
Macaca_fascicularis	extant	8.53	9.8	Trinil
Trachypithecus_cristatus	extant	8.53	9.8	Trinil
Axis_lydekkeri	extinct	8.53	9.8	Song Terus: Gunung Sewu region
Axis_lydekkeri	extinct	8.53	9.8	Trinil
Muntiacus_muntjak	extant	8.53	9.8	Trinil
Rusa_timorensis	extant	8.53	9.8	Sangiran: Grenzbank
Panthera_tigris_FOSSIL	extant	8.53	9.8	Java: unknown provenance
Panthera_tigris_FOSSIL	extant	8.53	9.8	Trinil
Prionailurus_bengalensis	extant	8.53	9.8	Trinil
Hexaprotodon_sivajavanicus	extinct	1.43	9.8	Nonko: NW of Trinil
Hexaprotodon_sivajavanicus	extinct	1.43	9.8	Patiayam
