series,order,family,genus,genus.species
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus_intufi
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus_rupestris
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus_brachyrhynchus
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus_rufescens
Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus_fuscus
Mammalia,Afrosoricida,Tenrecidae,Potamogale,Potamogale_velox
Mammalia,Afrosoricida,Tenrecidae,Micropotamogale,Micropotamogale_ruwenzorii
Mammalia,Afrosoricida,Tenrecidae,Micropotamogale,Micropotamogale_lamottei
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_dryas
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_talazaci
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_parvula
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_drouhardi
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_brevicaudata
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_taiva
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_grandidieri
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_jenkinsae
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_dobsoni
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_thomasi
Mammalia,Afrosoricida,Tenrecidae,Limnogale,Limnogale_mergulus
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_fotsifotsy
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_cowani
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_pusilla
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_jobihely
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_nasoloi
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_principula
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_soricoides
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_majori
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_gymnorhyncha
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_gracilis
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_longicaudata
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_monticola
Mammalia,Afrosoricida,Tenrecidae,Oryzorictes,Oryzorictes_tetradactylus
Mammalia,Afrosoricida,Tenrecidae,Oryzorictes,Oryzorictes_hova
Mammalia,Afrosoricida,Tenrecidae,Geogale,Geogale_aurita
Mammalia,Afrosoricida,Tenrecidae,Tenrec,Tenrec_ecaudatus
Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,Hemicentetes_semispinosus
Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,Hemicentetes_nigriceps
Mammalia,Afrosoricida,Tenrecidae,Setifer,Setifer_setosus
Mammalia,Afrosoricida,Tenrecidae,Echinops,Echinops_telfairi
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,Cryptochloris_zyli
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,Cryptochloris_wintoni
Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,Chrysochloris_asiatica
Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,Chrysochloris_stuhlmanni
Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,Chrysochloris_visagiei
Mammalia,Afrosoricida,Chrysochloridae,Chlorotalpa,Chlorotalpa_sclateri
Mammalia,Afrosoricida,Chrysochloridae,Chlorotalpa,Chlorotalpa_duthieae
Mammalia,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_corriae
Mammalia,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_hottentotus
Mammalia,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_robustus
Mammalia,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_septentrionalis
Mammalia,Afrosoricida,Chrysochloridae,Carpitalpa,Carpitalpa_arendsi
Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,Neamblysomus_julianae
Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,Neamblysomus_gunningi
Mammalia,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_marleyi
Mammalia,Afrosoricida,Chrysochloridae,Calcochloris,Calcochloris_tytonis
Mammalia,Afrosoricida,Chrysochloridae,Calcochloris,Calcochloris_obtusirostris
Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,Chrysospalax_villosus
Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,Chrysospalax_trevelyani
Mammalia,Afrosoricida,Chrysochloridae,Huetia,Huetia_leucorhina
Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,Eremitalpa_granti
Mammalia,Paucituberculata,Caenolestidae,Rhyncholestes,Rhyncholestes_raphanurus
Mammalia,Paucituberculata,Caenolestidae,Lestoros,Lestoros_inca
Mammalia,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes_sangay
Mammalia,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes_condorensis
Mammalia,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes_caniventer
Mammalia,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes_convelatus
Mammalia,Paucituberculata,Caenolestidae,Caenolestes,Caenolestes_fuliginosus
Mammalia,Didelphimorphia,Didelphidae,Glironia,Glironia_venusta
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_theresa
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_scalops
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_dimidiata
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_ronaldi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_gardneri
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_americana
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_umbristriatus
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_iheringi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_sanctaerosae
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_glirina
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_rubida
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_domestica
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_maraxina
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_brevicaudata
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_palliolata
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_arlindoi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_kunsi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_handleyi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_osgoodi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_unistriatus
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_peruviana
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_adusta
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_reigi
Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis_emiliae
Mammalia,Didelphimorphia,Didelphidae,Tlacuatzin,Tlacuatzin_canescens
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_robinsoni
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_quichua
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_mexicana
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_xerophila
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_rubra
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_phaea
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_regina
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_constantiae
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_paraguayanus
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_alstoni
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_demerarae
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_murina
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_tyleriana
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_lepida
Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa_andersoni
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_parvidens
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_juninensis
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_pinheiroi
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_handleyi
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_pakaraimae
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_creightoni
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_neblina
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_paulensis
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_incanus
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_bishopi
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_cracens
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_fuscatus
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_invictus
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_ocellatus
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_impavidus
Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops_noctivagus
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus_unduaviensis
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus_ignitus
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus_agricolai
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus_chacoensis
Mammalia,Didelphimorphia,Didelphidae,Cryptonanus,Cryptonanus_guahybae
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_karimii
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_velutinus
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_venustus
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_cinderella
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_sponsorius
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_macrurus
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_pallidior
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_elegans
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_fenestrae
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_tatei
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_citellus
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_pulchellus
Mammalia,Didelphimorphia,Didelphidae,Thylamys,Thylamys_pusillus
Mammalia,Didelphimorphia,Didelphidae,Lestodelphys,Lestodelphys_halli
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_agilis
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_peruanus
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_microtarsus
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_dryas
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_aceramarcae
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_emiliae
Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus_marica
Mammalia,Didelphimorphia,Didelphidae,Chacodelphys,Chacodelphys_formosa
Mammalia,Didelphimorphia,Didelphidae,Lutreolina,Lutreolina_massoia
Mammalia,Didelphimorphia,Didelphidae,Lutreolina,Lutreolina_crassicaudata
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_deltae
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_mondolfii
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_olrogi
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_frenatus
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_andersoni
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_opossum
Mammalia,Didelphimorphia,Didelphidae,Philander,Philander_mcilhennyi
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis_virginiana
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis_marsupialis
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis_aurita
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis_pernigra
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis_imperfecta
Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis_albiventris
Mammalia,Didelphimorphia,Didelphidae,Chironectes,Chironectes_minimus
Mammalia,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus
Mammalia,Didelphimorphia,Didelphidae,Hyladelphys,Hyladelphys_kalinowskii
Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys_philander
Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys_lanatus
Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys_derbianus
Mammalia,Didelphimorphia,Didelphidae,Caluromysiops,Caluromysiops_irrupta
Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops_gliroides
Mammalia,Notoryctemorphia,Notoryctidae,Notoryctes,Notoryctes_typhlops
Mammalia,Notoryctemorphia,Notoryctidae,Notoryctes,Notoryctes_caurinus
Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,Macrotis_leucura
Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,Macrotis_lagotis
Mammalia,Peramelemorphia,Peramelidae,Rhynchomeles,Rhynchomeles_prattorum
Mammalia,Peramelemorphia,Peramelidae,Peroryctes,Peroryctes_raffrayana
Mammalia,Peramelemorphia,Peramelidae,Peroryctes,Peroryctes_broadbenti
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,Microperoryctes_papuensis
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,Microperoryctes_longicauda
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,Microperoryctes_aplini
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,Microperoryctes_murina
Mammalia,Peramelemorphia,Peramelidae,Echymipera,Echymipera_clara
Mammalia,Peramelemorphia,Peramelidae,Echymipera,Echymipera_davidi
Mammalia,Peramelemorphia,Peramelidae,Echymipera,Echymipera_kalubu
Mammalia,Peramelemorphia,Peramelidae,Echymipera,Echymipera_rufescens
Mammalia,Peramelemorphia,Peramelidae,Echymipera,Echymipera_echinista
Mammalia,Peramelemorphia,Peramelidae,Perameles,Perameles_bougainville
Mammalia,Peramelemorphia,Peramelidae,Perameles,Perameles_eremiana
Mammalia,Peramelemorphia,Peramelidae,Perameles,Perameles_gunnii
Mammalia,Peramelemorphia,Peramelidae,Perameles,Perameles_nasuta
Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon_macrourus
Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon_obesulus
Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon_auratus
Mammalia,Dasyuromorphia,Dasyuridae,Planigale,Planigale_tenuirostris
Mammalia,Dasyuromorphia,Dasyuridae,Planigale,Planigale_gilesi
Mammalia,Dasyuromorphia,Dasyuridae,Planigale,Planigale_ingrami
Mammalia,Dasyuromorphia,Dasyuridae,Planigale,Planigale_novaeguineae
Mammalia,Dasyuromorphia,Dasyuridae,Planigale,Planigale_maculata
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_crassicaudata
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_macroura
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_virginiae
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_douglasi
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_longicaudata
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_butleri
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_bindi
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_gilberti
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_murina
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_leucopus
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_dolichura
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_archeri
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_youngsoni
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_ooldea
Mammalia,Peramelemorphia,Chaeropodidae,Chaeropus,Chaeropus_ecaudatus
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_psammophila
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_granulipes
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_hirtipes
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_griseoventer
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_aitkeni
Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis_fuliginosus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinomys,Antechinomys_laniger
Mammalia,Dasyuromorphia,Dasyuridae,Ningaui,Ningaui_yvonneae
Mammalia,Dasyuromorphia,Dasyuridae,Ningaui,Ningaui_timealeyi
Mammalia,Dasyuromorphia,Dasyuridae,Ningaui,Ningaui_ridei
Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_woolleyae
Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_roryi
Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_mimulus
Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_macdonnellensis
Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_bilarni
Mammalia,Dasyuromorphia,Dasyuridae,Phascolosorex,Phascolosorex_dorsalis
Mammalia,Dasyuromorphia,Dasyuridae,Phascolosorex,Phascolosorex_doriae
Mammalia,Dasyuromorphia,Dasyuridae,Neophascogale,Neophascogale_lorentzii
Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus,Dasyurus_hallucatus
Mammalia,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus_harrisii
Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus,Dasyurus_maculatus
Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus,Dasyurus_viverrinus
Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus,Dasyurus_spartacus
Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus,Dasyurus_geoffroii
Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus,Dasyurus_albopunctatus
Mammalia,Dasyuromorphia,Dasyuridae,Parantechinus,Parantechinus_apicalis
Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus_ningbing
Mammalia,Dasyuromorphia,Dasyuridae,Myoictis,Myoictis_wallacei
Mammalia,Dasyuromorphia,Dasyuridae,Myoictis,Myoictis_wavicus
Mammalia,Dasyuromorphia,Dasyuridae,Myoictis,Myoictis_melas
Mammalia,Dasyuromorphia,Dasyuridae,Myoictis,Myoictis_leucura
Mammalia,Dasyuromorphia,Dasyuridae,Dasyuroides,Dasyuroides_byrnei
Mammalia,Dasyuromorphia,Dasyuridae,Dasykaluta,Dasykaluta_rosamondae
Mammalia,Dasyuromorphia,Dasyuridae,Dasycercus,Dasycercus_cristicauda
Mammalia,Dasyuromorphia,Dasyuridae,Dasycercus,Dasycercus_blythi
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_adustus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_vandycki
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_leo
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_subtropicus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_flavipes
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_bellus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_godmani
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_arktos
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_agilis
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_mysticus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_argentus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_swainsonii
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_minimus
Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_stuartii
Mammalia,Dasyuromorphia,Dasyuridae,Murexia,Murexia_melanurus
Mammalia,Dasyuromorphia,Dasyuridae,Murexia,Murexia_naso
Mammalia,Dasyuromorphia,Dasyuridae,Murexia,Murexia_longicaudata
Mammalia,Dasyuromorphia,Dasyuridae,Murexia,Murexia_rothschildi
Mammalia,Dasyuromorphia,Dasyuridae,Murexia,Murexia_habbema
Mammalia,Dasyuromorphia,Dasyuridae,Phascogale,Phascogale_tapoatafa
Mammalia,Dasyuromorphia,Dasyuridae,Phascogale,Phascogale_calura
Mammalia,Dasyuromorphia,Dasyuridae,Phascogale,Phascogale_pirata
Mammalia,Dasyuromorphia,Myrmecobiidae,Myrmecobius,Myrmecobius_fasciatus
Mammalia,Dasyuromorphia,Thylacinidae,Thylacinus,Thylacinus_cynocephalus
Mammalia,Diprotodontia,Phascolarctidae,Phascolarctos,Phascolarctos_cinereus
Mammalia,Diprotodontia,Vombatidae,Vombatus,Vombatus_ursinus
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,Lasiorhinus_latifrons
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,Lasiorhinus_krefftii
Mammalia,Diprotodontia,Burramyidae,Cercartetus,Cercartetus_nanus
Mammalia,Diprotodontia,Burramyidae,Cercartetus,Cercartetus_lepidus
Mammalia,Diprotodontia,Burramyidae,Cercartetus,Cercartetus_concinnus
Mammalia,Diprotodontia,Burramyidae,Cercartetus,Cercartetus_caudatus
Mammalia,Diprotodontia,Burramyidae,Burramys,Burramys_parvus
Mammalia,Diprotodontia,Phalangeridae,Wyulda,Wyulda_squamicaudata
Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Trichosurus_cunninghami
Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Trichosurus_vulpecula
Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Trichosurus_caninus
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus_rufoniger
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus_maculatus
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus_kraemeri
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus_papuensis
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,Spilocuscus_wilsoni
Mammalia,Diprotodontia,Phalangeridae,Strigocuscus,Strigocuscus_pelengensis
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_orientalis
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_carmelitae
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_sericeus
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_rothschildi
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_vestitus
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_alexandrae
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_matanim
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_mimicus
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_ornatus
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_matabiru
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_lullulae
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_intercastellanus
Mammalia,Diprotodontia,Phalangeridae,Phalanger,Phalanger_gymnotis
Mammalia,Diprotodontia,Phalangeridae,Strigocuscus,Strigocuscus_celebensis
Mammalia,Diprotodontia,Phalangeridae,Ailurops,Ailurops_ursinus
Mammalia,Diprotodontia,Phalangeridae,Ailurops,Ailurops_melanotis
Mammalia,Diprotodontia,Hypsiprymnodontidae,Hypsiprymnodon,Hypsiprymnodon_moschatus
Mammalia,Diprotodontia,Macropodidae,Lagostrophus,Lagostrophus_fasciatus
Mammalia,Diprotodontia,Macropodidae,Dorcopsis,Dorcopsis_muelleri
Mammalia,Diprotodontia,Macropodidae,Dorcopsulus,Dorcopsulus_vanheurni
Mammalia,Diprotodontia,Macropodidae,Dorcopsulus,Dorcopsulus_macleayi
Mammalia,Diprotodontia,Macropodidae,Dorcopsis,Dorcopsis_atrata
Mammalia,Diprotodontia,Macropodidae,Dorcopsis,Dorcopsis_hageni
Mammalia,Diprotodontia,Macropodidae,Dorcopsis,Dorcopsis_luctuosa
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_thetis
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_stigmatica
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_brunii
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_calabyi
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_lanatus
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_browni
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_billardierii
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_lumholtzi
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_bennettianus
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_mayri
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_goodfellowi
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_spadix
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_scottae
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_dorianus
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_mbaiso
Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus_matschiei
